Using data for  U0
Testing MSE:    0.14307996735572814
Testing MAE:    0.2887754180908203

Epoch  8
Training loss:  0.09967183069586753
Training MSE:   0.09967183069586753
Training MAE:   0.2249113277435303
Testing loss:   0.07419942023158073
Testing MSE:    0.07419942023158073
Testing MAE:    0.19604178619384766

Epoch  9
Training loss:  0.10709096584022045
Training MSE:   0.10709096584022045
Training MAE:   0.24119871711730956
Testing loss:   0.08963600476980209
Testing MSE:    0.08963600476980209
Testing MAE:    0.21981827697753906

Training loss:  0.09093627249449492
Training MSE:   0.09093627249449492
Training MAE:   0.21901022109985352

Testing loss:  0.08963600476980209
Testing MSE:   0.08963600476980209
Testing MAE:   0.21981827697753906

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 10, 25]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  8429.852338690185
Training MSE:   8429.852338690185
Training MAE:   34.96977240791321
Testing loss:   96.84925600585937
Testing MSE:    96.84925600585937
Testing MAE:    7.750169293212891

Epoch  1
Training loss:  44.24493461699486
Training MSE:   44.24493461699486
Training MAE:   4.591372601699829
Testing loss:   1.00697983751297
Testing MSE:    1.00697983751297
Testing MAE:    0.7368421417236328

Epoch  2
Training loss:  0.29426699847877025
Training MSE:   0.29426699847877025
Training MAE:   0.36066480522155764
Testing loss:   0.1268315591096878
Testing MSE:    0.1268315591096878
Testing MAE:    0.22673337860107423

Epoch  3
Training loss:  0.10632973182499408
Training MSE:   0.10632973182499408
Training MAE:   0.22723114280700685
Testing loss:   0.0929141735315323
Testing MSE:    0.0929141735315323
Testing MAE:    0.20502974548339845

Epoch  4
Training loss:  0.09873658102452755
Training MSE:   0.09873658102452755
Training MAE:   0.22540188446044923
Testing loss:   0.0933234167277813
Testing MSE:    0.0933234167277813
Testing MAE:    0.2230748031616211

Epoch  5
Training loss:  0.09383476009517908
Training MSE:   0.09383476009517908
Training MAE:   0.22264864883422852
Testing loss:   0.07151746649742126
Testing MSE:    0.07151746649742126
Testing MAE:    0.18355610961914062

Epoch  6
Training loss:  0.0977440217986703
Training MSE:   0.0977440217986703
Training MAE:   0.23232722091674804
Testing loss:   0.17209329781532287
Testing MSE:    0.17209329781532287
Testing MAE:    0.35729901580810547

Epoch  7
Training loss:  0.12462288751974702
Training MSE:   0.12462288751974702
Training MAE:   0.26889227867126464
Testing loss:   0.06914588541984558
Testing MSE:    0.06914588541984558
Testing MAE:    0.19881089477539063

Epoch  8
Training loss:  0.12159723474234342
Training MSE:   0.12159723474234342
Training MAE:   0.26713710441589356
Testing loss:   0.04747784127891064
Testing MSE:    0.04747784127891064
Testing MAE:    0.14936218566894532

Epoch  9
Training loss:  0.12243299978598952
Training MSE:   0.12243299978598952
Training MAE:   0.2687796382904053
Testing loss:   0.08421102135181427
Testing MSE:    0.08421102135181427
Testing MAE:    0.22456878509521486

Training loss:  0.08406623774021864
Training MSE:   0.08406623774021864
Training MAE:   0.22402371597290038

Testing loss:  0.08421102135181427
Testing MSE:   0.08421102135181427
Testing MAE:   0.22456878509521486

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 10, 20]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  6022.749658282471
Training MSE:   6022.749658282471
Training MAE:   23.655179391479493
Testing loss:   16.213778997802734
Testing MSE:    16.213778997802734
Testing MAE:    3.0680125915527343

Epoch  1
Training loss:  10.778250131988525
Training MSE:   10.778250131988525
Training MAE:   2.4735324378967287
Testing loss:   6.728405471801758
Testing MSE:    6.728405471801758
Testing MAE:    1.9614006454467774

Epoch  2
Training loss:  4.140530777025223
Training MSE:   4.140530777025223
Training MAE:   1.5216521244049073
Testing loss:   1.96792612323761
Testing MSE:    1.96792612323761
Testing MAE:    1.0790547790527343

Epoch  3
Training loss:  1.1679150511026382
Training MSE:   1.1679150511026382
Training MAE:   0.8189263565063477
Testing loss:   0.6802360893249512
Testing MSE:    0.6802360893249512
Testing MAE:    0.6651971115112305

Epoch  4
Training loss:  0.38334738683104513
Training MSE:   0.38334738683104513
Training MAE:   0.4657778289794922
Testing loss:   0.23661554913520813
Testing MSE:    0.23661554913520813
Testing MAE:    0.3585440612792969

Epoch  5
Training loss:  0.15641272113472224
Training MSE:   0.15641272113472224
Training MAE:   0.2814125534057617
Testing loss:   0.12025877710580826
Testing MSE:    0.12025877710580826
Testing MAE:    0.2426870330810547

Epoch  6
Training loss:  0.11250074911266565
Training MSE:   0.11250074911266565
Training MAE:   0.238253120803833
Testing loss:   0.08165253047943115
Testing MSE:    0.08165253047943115
Testing MAE:    0.20890015411376953

Epoch  7
Training loss:  0.12021415157020092
Training MSE:   0.12021415157020092
Training MAE:   0.2575161777496338
Testing loss:   0.0658613721549511
Testing MSE:    0.0658613721549511
Testing MAE:    0.1746267593383789

Epoch  8
Training loss:  0.1316491567403078
Training MSE:   0.1316491567403078
Training MAE:   0.27794785385131837
Testing loss:   0.15440692727565766
Testing MSE:    0.15440692727565766
Testing MAE:    0.3362889251708984

Epoch  9
Training loss:  0.125027560120821
Training MSE:   0.125027560120821
Training MAE:   0.2698448040008545
Testing loss:   0.15631872849464418
Testing MSE:    0.15631872849464418
Testing MAE:    0.3430831970214844

Training loss:  0.15639571530818938
Training MSE:   0.15639571530818938
Training MAE:   0.34434317550659177

Testing loss:  0.15631872849464418
Testing MSE:   0.15631872849464418
Testing MAE:   0.3430831970214844

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 10, 15]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  9871.327599024964
Training MSE:   9871.327599024964
Training MAE:   34.545046646881104
Testing loss:   17.850485734558106
Testing MSE:    17.850485734558106
Testing MAE:    3.1895410034179688

Epoch  1
Training loss:  12.511681739234925
Training MSE:   12.511681739234925
Training MAE:   2.6618993637084962
Testing loss:   7.3222910560607914
Testing MSE:    7.3222910560607914
Testing MAE:    2.0564730865478515

Epoch  2
Training loss:  3.8279143495082857
Training MSE:   3.8279143495082857
Training MAE:   1.4499430709838868
Testing loss:   1.3098181400299072
Testing MSE:    1.3098181400299072
Testing MAE:    0.8629239181518554

Epoch  3
Training loss:  0.5744390394926071
Training MSE:   0.5744390394926071
Training MAE:   0.5278287658691406
Testing loss:   0.20665721002817153
Testing MSE:    0.20665721002817153
Testing MAE:    0.31948021240234376

Epoch  4
Training loss:  0.16907276087403297
Training MSE:   0.16907276087403297
Training MAE:   0.2790076988220215
Testing loss:   0.22653479855060576
Testing MSE:    0.22653479855060576
Testing MAE:    0.361725927734375

Epoch  5
Training loss:  0.11976407391279936
Training MSE:   0.11976407391279936
Training MAE:   0.22823469200134278
Testing loss:   0.08379488167762757
Testing MSE:    0.08379488167762757
Testing MAE:    0.18437423248291016

Epoch  6
Training loss:  0.10196500607132912
Training MSE:   0.10196500607132912
Training MAE:   0.21686886978149414
Testing loss:   0.08465045218467712
Testing MSE:    0.08465045218467712
Testing MAE:    0.1952102569580078

Epoch  7
Training loss:  0.09665967303216458
Training MSE:   0.09665967303216458
Training MAE:   0.2200561954498291
Testing loss:   0.21300675048828124
Testing MSE:    0.21300675048828124
Testing MAE:    0.4060880859375

Epoch  8
Training loss:  0.10598736044168472
Training MSE:   0.10598736044168472
Training MAE:   0.2397268424987793
Testing loss:   0.14335925362110138
Testing MSE:    0.14335925362110138
Testing MAE:    0.31950204467773435

Epoch  9
Training loss:  0.11470772097706795
Training MSE:   0.11470772097706795
Training MAE:   0.2526216026306152
Testing loss:   0.08698121556043625
Testing MSE:    0.08698121556043625
Testing MAE:    0.22115406188964845

Training loss:  0.0896079740256071
Training MSE:   0.0896079740256071
Training MAE:   0.220937015914917

Testing loss:  0.08698121556043625
Testing MSE:   0.08698121556043625
Testing MAE:   0.22115406188964845

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 10, 10]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  9231.801019293212
Training MSE:   9231.801019293212
Training MAE:   36.3544575592041
Testing loss:   91.07867150268555
Testing MSE:    91.07867150268555
Testing MAE:    7.417819969177246

Epoch  1
Training loss:  53.26824412765503
Training MSE:   53.26824412765503
Training MAE:   5.581212933731079
Testing loss:   20.20910196685791
Testing MSE:    20.20910196685791
Testing MAE:    3.6028187850952147

Epoch  2
Training loss:  5.885891040110588
Training MSE:   5.885891040110588
Training MAE:   1.7295659923553466
Testing loss:   0.7866680465698243
Testing MSE:    0.7866680465698243
Testing MAE:    0.6908260894775391

Epoch  3
Training loss:  0.3892054066747427
Training MSE:   0.3892054066747427
Training MAE:   0.451673726272583
Testing loss:   0.1970699681520462
Testing MSE:    0.1970699681520462
Testing MAE:    0.31683173828125

Epoch  4
Training loss:  0.12799005728811025
Training MSE:   0.12799005728811025
Training MAE:   0.22974595031738282
Testing loss:   0.09529768794775009
Testing MSE:    0.09529768794775009
Testing MAE:    0.19412759857177733

Epoch  5
Training loss:  0.08730152970328928
Training MSE:   0.08730152970328928
Training MAE:   0.18573529510498046
Testing loss:   0.07228976352214814
Testing MSE:    0.07228976352214814
Testing MAE:    0.15968421173095704

Epoch  6
Training loss:  0.08472570512145758
Training MSE:   0.08472570512145758
Training MAE:   0.19808361206054687
Testing loss:   0.062069697338342666
Testing MSE:    0.062069697338342666
Testing MAE:    0.1615096954345703

Epoch  7
Training loss:  0.0925698185145855
Training MSE:   0.0925698185145855
Training MAE:   0.22102583389282227
Testing loss:   0.12907220059633254
Testing MSE:    0.12907220059633254
Testing MAE:    0.299908854675293

Epoch  8
Training loss:  0.09541116178631782
Training MSE:   0.09541116178631782
Training MAE:   0.22768462333679199
Testing loss:   0.05319980838894844
Testing MSE:    0.05319980838894844
Testing MAE:    0.164135546875

Epoch  9
Training loss:  0.10707931421324611
Training MSE:   0.10707931421324611
Training MAE:   0.24853359031677247
Testing loss:   0.04925150871276855
Testing MSE:    0.04925150871276855
Testing MAE:    0.16028372802734375

Training loss:  0.04918001406565309
Training MSE:   0.04918001406565309
Training MAE:   0.15952938652038573

Testing loss:  0.04925150871276855
Testing MSE:   0.04925150871276855
Testing MAE:   0.16028372802734375

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 10, 5]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  9529.360418112945
Training MSE:   9529.360418112945
Training MAE:   33.65231536674499
Testing loss:   18.50822554016113
Testing MSE:    18.50822554016113
Testing MAE:    3.3976081161499025

Epoch  1
Training loss:  13.717738221740722
Training MSE:   13.717738221740722
Training MAE:   2.912634080505371
Testing loss:   9.154081160736084
Testing MSE:    9.154081160736084
Testing MAE:    2.397083122253418

Epoch  2
Training loss:  6.247019708251953
Training MSE:   6.247019708251953
Training MAE:   1.9537976280212401
Testing loss:   3.714575556945801
Testing MSE:    3.714575556945801
Testing MAE:    1.519760823059082

Epoch  3
Training loss:  2.4028041749954223
Training MSE:   2.4028041749954223
Training MAE:   1.2011609195709227
Testing loss:   1.3742296842575072
Testing MSE:    1.3742296842575072
Testing MAE:    0.9151458389282227

Epoch  4
Training loss:  0.7772330640435219
Training MSE:   0.7772330640435219
Training MAE:   0.6716961017608643
Testing loss:   0.3832118885040283
Testing MSE:    0.3832118885040283
Testing MAE:    0.47422444610595704

Epoch  5
Training loss:  0.214979617574811
Training MSE:   0.214979617574811
Training MAE:   0.33600725021362304
Testing loss:   0.11273344786167144
Testing MSE:    0.11273344786167144
Testing MAE:    0.23318698272705077

Epoch  6
Training loss:  0.10681507970541716
Training MSE:   0.10681507970541716
Training MAE:   0.2227086772918701
Testing loss:   0.09425537388324738
Testing MSE:    0.09425537388324738
Testing MAE:    0.22370797424316408

Epoch  7
Training loss:  0.09619933247566223
Training MSE:   0.09619933247566223
Training MAE:   0.21989776153564453
Testing loss:   0.06040282362103462
Testing MSE:    0.06040282362103462
Testing MAE:    0.16496776580810546

Epoch  8
Training loss:  0.1022210254818201
Training MSE:   0.1022210254818201
Training MAE:   0.23549517822265625
Testing loss:   0.0615768725335598
Testing MSE:    0.0615768725335598
Testing MAE:    0.18154742736816407

Epoch  9
Training loss:  0.103750328142941
Training MSE:   0.103750328142941
Training MAE:   0.24338804626464844
Testing loss:   0.06348634960055351
Testing MSE:    0.06348634960055351
Testing MAE:    0.18192000732421876

Training loss:  0.06443342483192682
Training MSE:   0.06443342483192682
Training MAE:   0.18142180824279786

Testing loss:  0.06348634960055351
Testing MSE:   0.06348634960055351
Testing MAE:   0.18192000732421876

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 5, 25]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  18540.01906654358
Training MSE:   18540.01906654358
Training MAE:   56.22461203804016
Testing loss:   24.40098360595703
Testing MSE:    24.40098360595703
Testing MAE:    3.9155705917358397

Epoch  1
Training loss:  15.322117284584046
Training MSE:   15.322117284584046
Training MAE:   3.0639461296081545
Testing loss:   6.929728561401367
Testing MSE:    6.929728561401367
Testing MAE:    2.07359130859375

Epoch  2
Training loss:  3.4027049820423128
Training MSE:   3.4027049820423128
Training MAE:   1.4011215698242188
Testing loss:   1.1478435296058656
Testing MSE:    1.1478435296058656
Testing MAE:    0.8472172729492188

Epoch  3
Training loss:  0.47330973784327507
Training MSE:   0.47330973784327507
Training MAE:   0.5092363307952881
Testing loss:   0.17259237608909606
Testing MSE:    0.17259237608909606
Testing MAE:    0.31531048889160157

Epoch  4
Training loss:  0.1326489085674286
Training MSE:   0.1326489085674286
Training MAE:   0.2530025638580322
Testing loss:   0.09594352191686631
Testing MSE:    0.09594352191686631
Testing MAE:    0.2204779571533203

Epoch  5
Training loss:  0.08838056864887477
Training MSE:   0.08838056864887477
Training MAE:   0.2067844093322754
Testing loss:   0.09505027869939804
Testing MSE:    0.09505027869939804
Testing MAE:    0.2364995620727539

Epoch  6
Training loss:  0.07794697299078107
Training MSE:   0.07794697299078107
Training MAE:   0.20257509841918944
Testing loss:   0.0523340264081955
Testing MSE:    0.0523340264081955
Testing MAE:    0.1688801010131836

Epoch  7
Training loss:  0.07940316999480128
Training MSE:   0.07940316999480128
Training MAE:   0.21042890548706056
Testing loss:   0.0432603451102972
Testing MSE:    0.0432603451102972
Testing MAE:    0.14362050018310546

Epoch  8
Training loss:  0.0849782591663301
Training MSE:   0.0849782591663301
Training MAE:   0.22021661224365235
Testing loss:   0.040638565436005594
Testing MSE:    0.040638565436005594
Testing MAE:    0.14408231048583983

Epoch  9
Training loss:  0.08435957664251327
Training MSE:   0.08435957664251327
Training MAE:   0.2221128288269043
Testing loss:   0.03787436427474022
Testing MSE:    0.03787436427474022
Testing MAE:    0.13873650360107423

Training loss:  0.03813923872485757
Training MSE:   0.03813923872485757
Training MAE:   0.13794877471923828

Testing loss:  0.03787436427474022
Testing MSE:   0.03787436427474022
Testing MAE:   0.13873650360107423

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 5, 20]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  10934.597246337891
Training MSE:   10934.597246337891
Training MAE:   36.789366422271726
Testing loss:   30.401965567016603
Testing MSE:    30.401965567016603
Testing MAE:    4.379567451477051

Epoch  1
Training loss:  22.293316674423217
Training MSE:   22.293316674423217
Training MAE:   3.73449694480896
Testing loss:   14.309254592895508
Testing MSE:    14.309254592895508
Testing MAE:    2.992006195068359

Epoch  2
Training loss:  7.97792563419342
Training MSE:   7.97792563419342
Training MAE:   2.1902611446380615
Testing loss:   3.1544012672424318
Testing MSE:    3.1544012672424318
Testing MAE:    1.3886493087768554

Epoch  3
Training loss:  1.2978378916740418
Training MSE:   1.2978378916740418
Training MAE:   0.8416750923156738
Testing loss:   0.38358026225566866
Testing MSE:    0.38358026225566866
Testing MAE:    0.45713414611816405

Epoch  4
Training loss:  0.2418273197889328
Training MSE:   0.2418273197889328
Training MAE:   0.3550872016906738
Testing loss:   0.15463354699611664
Testing MSE:    0.15463354699611664
Testing MAE:    0.2803786148071289

Epoch  5
Training loss:  0.13530730452239514
Training MSE:   0.13530730452239514
Training MAE:   0.25521690368652344
Testing loss:   0.11198591275215149
Testing MSE:    0.11198591275215149
Testing MAE:    0.24186198425292968

Epoch  6
Training loss:  0.09352039606273174
Training MSE:   0.09352039606273174
Training MAE:   0.20547477951049806
Testing loss:   0.070202910476923
Testing MSE:    0.070202910476923
Testing MAE:    0.17430591583251953

Epoch  7
Training loss:  0.09006041395068169
Training MSE:   0.09006041395068169
Training MAE:   0.21147151565551758
Testing loss:   0.07405946980118752
Testing MSE:    0.07405946980118752
Testing MAE:    0.18489774322509767

Epoch  8
Training loss:  0.09928474694341421
Training MSE:   0.09928474694341421
Training MAE:   0.2305629871368408
Testing loss:   0.08714375366568565
Testing MSE:    0.08714375366568565
Testing MAE:    0.21705293884277344

Epoch  9
Training loss:  0.10191695831418038
Training MSE:   0.10191695831418038
Training MAE:   0.23971372184753417
Testing loss:   0.07226682176589966
Testing MSE:    0.07226682176589966
Testing MAE:    0.19340673828125

Training loss:  0.07303432898819447
Training MSE:   0.07303432898819447
Training MAE:   0.19320601234436036

Testing loss:  0.07226682176589966
Testing MSE:   0.07226682176589966
Testing MAE:   0.19340673828125

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 5, 15]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  9216.710026715087
Training MSE:   9216.710026715087
Training MAE:   34.122334519577024
Testing loss:   34.36028942260742
Testing MSE:    34.36028942260742
Testing MAE:    4.315039962768554

Epoch  1
Training loss:  26.361398584365844
Training MSE:   26.361398584365844
Training MAE:   3.75475943069458
Testing loss:   17.14951108703613
Testing MSE:    17.14951108703613
Testing MAE:    3.072644647216797

Epoch  2
Training loss:  12.47130952720642
Training MSE:   12.47130952720642
Training MAE:   2.6111377990722655
Testing loss:   8.006817031097412
Testing MSE:    8.006817031097412
Testing MAE:    2.1472901260375976

Epoch  3
Training loss:  5.289467253017426
Training MSE:   5.289467253017426
Training MAE:   1.7104562019348144
Testing loss:   3.235651847457886
Testing MSE:    3.235651847457886
Testing MAE:    1.3901433532714844

Epoch  4
Training loss:  1.79451650929451
Training MSE:   1.79451650929451
Training MAE:   0.9958813850402832
Testing loss:   0.8263297141075134
Testing MSE:    0.8263297141075134
Testing MAE:    0.6838293746948242

Epoch  5
Training loss:  0.5301571851313114
Training MSE:   0.5301571851313114
Training MAE:   0.5367373252868652
Testing loss:   0.2720699314594269
Testing MSE:    0.2720699314594269
Testing MAE:    0.3719339660644531

Epoch  6
Training loss:  0.19832122755646706
Training MSE:   0.19832122755646706
Training MAE:   0.31130731353759766
Testing loss:   0.12195655978918075
Testing MSE:    0.12195655978918075
Testing MAE:    0.2382222396850586

Epoch  7
Training loss:  0.12232042369246483
Training MSE:   0.12232042369246483
Training MAE:   0.23952833671569823
Testing loss:   0.11415441122055053
Testing MSE:    0.11415441122055053
Testing MAE:    0.2571527740478516

Epoch  8
Training loss:  0.10438251003473997
Training MSE:   0.10438251003473997
Training MAE:   0.23013693504333496
Testing loss:   0.07018731881976127
Testing MSE:    0.07018731881976127
Testing MAE:    0.17950345001220702

Epoch  9
Training loss:  0.10492454531639814
Training MSE:   0.10492454531639814
Training MAE:   0.23982575302124023
Testing loss:   0.057436583429574965
Testing MSE:    0.057436583429574965
Testing MAE:    0.16158070220947265

Training loss:  0.058563514085114
Training MSE:   0.058563514085114
Training MAE:   0.1604427703857422

Testing loss:  0.057436583429574965
Testing MSE:   0.057436583429574965
Testing MAE:   0.16158070220947265

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 5, 10]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  12913.919727552033
Training MSE:   12913.919727552033
Training MAE:   44.15952466621399
Testing loss:   26.10156389465332
Testing MSE:    26.10156389465332
Testing MAE:    4.144180978393555

Epoch  1
Training loss:  21.514066610717773
Training MSE:   21.514066610717773
Training MAE:   3.7454923347473144
Testing loss:   16.789256202697754
Testing MSE:    16.789256202697754
Testing MAE:    3.347886178588867

Epoch  2
Training loss:  11.608791538238526
Training MSE:   11.608791538238526
Training MAE:   2.7346895092010497
Testing loss:   6.971352502441406
Testing MSE:    6.971352502441406
Testing MAE:    2.1365251586914065

Epoch  3
Training loss:  3.952456908464432
Training MSE:   3.952456908464432
Training MAE:   1.564026904296875
Testing loss:   1.8552428657531739
Testing MSE:    1.8552428657531739
Testing MAE:    1.0955182983398437

Epoch  4
Training loss:  0.9098455799460411
Training MSE:   0.9098455799460411
Training MAE:   0.7395379459381104
Testing loss:   0.40061150522232053
Testing MSE:    0.40061150522232053
Testing MAE:    0.49511503448486327

Epoch  5
Training loss:  0.24331698730289936
Training MSE:   0.24331698730289936
Training MAE:   0.37436023445129396
Testing loss:   0.15057930029630662
Testing MSE:    0.15057930029630662
Testing MAE:    0.2824057174682617

Epoch  6
Training loss:  0.10818278574198484
Training MSE:   0.10818278574198484
Training MAE:   0.23938548164367676
Testing loss:   0.1118135991692543
Testing MSE:    0.1118135991692543
Testing MAE:    0.2395619598388672

Epoch  7
Training loss:  0.0949819649130106
Training MSE:   0.0949819649130106
Training MAE:   0.22671342544555664
Testing loss:   0.1868135098695755
Testing MSE:    0.1868135098695755
Testing MAE:    0.35842004852294923

Epoch  8
Training loss:  0.10481739543452859
Training MSE:   0.10481739543452859
Training MAE:   0.24437820739746094
Testing loss:   0.13115582307577134
Testing MSE:    0.13115582307577134
Testing MAE:    0.2878116973876953

Epoch  9
Training loss:  0.09322238907217979
Training MSE:   0.09322238907217979
Training MAE:   0.23034702758789063
Testing loss:   0.12205218139886856
Testing MSE:    0.12205218139886856
Testing MAE:    0.27969119720458985

Training loss:  0.12090843944251538
Training MSE:   0.12090843944251538
Training MAE:   0.279087992477417

Testing loss:  0.12205218139886856
Testing MSE:   0.12205218139886856
Testing MAE:   0.27969119720458985

Number of layers:  3
Number of units in layer [1,2,3]:  [10, 5, 5]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  8314.44521249237
Training MSE:   8314.44521249237
Training MAE:   34.65390023727417
Testing loss:   51.05067710571289
Testing MSE:    51.05067710571289
Testing MAE:    5.622435525512695

Epoch  1
Training loss:  39.12363990478516
Training MSE:   39.12363990478516
Training MAE:   4.90557138710022
Testing loss:   26.439032305908203
Testing MSE:    26.439032305908203
Testing MAE:    4.036746005249023

Epoch  2
Training loss:  18.782433644485472
Training MSE:   18.782433644485472
Training MAE:   3.3807999210357664
Testing loss:   11.378600747680665
Testing MSE:    11.378600747680665
Testing MAE:    2.6190116622924804

Epoch  3
Training loss:  7.3117000782012935
Training MSE:   7.3117000782012935
Training MAE:   2.0790030895233156
Testing loss:   3.6024675510406494
Testing MSE:    3.6024675510406494
Testing MAE:    1.463323406982422

Epoch  4
Training loss:  2.03784927649498
Training MSE:   2.03784927649498
Training MAE:   1.0767706985473633
Testing loss:   0.9016429456710815
Testing MSE:    0.9016429456710815
Testing MAE:    0.7160409454345703

Epoch  5
Training loss:  0.49934577295184135
Training MSE:   0.49934577295184135
Training MAE:   0.5175628139495849
Testing loss:   0.24880090410709382
Testing MSE:    0.24880090410709382
Testing MAE:    0.351644108581543

Epoch  6
Training loss:  0.16680848426073788
Training MSE:   0.16680848426073788
Training MAE:   0.2725058235168457
Testing loss:   0.11943920748829842
Testing MSE:    0.11943920748829842
Testing MAE:    0.2154077117919922

Epoch  7
Training loss:  0.0991823468990624
Training MSE:   0.0991823468990624
Training MAE:   0.2072870616912842
Testing loss:   0.07927631179094315
Testing MSE:    0.07927631179094315
Testing MAE:    0.1640589080810547

Epoch  8
Training loss:  0.10120511726886033
Training MSE:   0.10120511726886033
Training MAE:   0.2275012077331543
Testing loss:   0.1265265550494194
Testing MSE:    0.1265265550494194
Testing MAE:    0.27395928192138674

Epoch  9
Training loss:  0.08947653629258275
Training MSE:   0.08947653629258275
Training MAE:   0.21841430397033693
Testing loss:   0.08295829033255576
Testing MSE:    0.08295829033255576
Testing MAE:    0.19785802154541016

Training loss:  0.07288281036764384
Training MSE:   0.07288281036764384
Training MAE:   0.19606913757324218

Testing loss:  0.08295829033255576
Testing MSE:   0.08295829033255576
Testing MAE:   0.19785802154541016

Number of layers:  3
Number of units in layer [1,2,3]:  [5, 25, 25]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
Number of epochs:  10
Batch size:  32

Epoch  0
Training loss:  7934.330523951721
Training MSE:   7934.330523951721
Training MAE:   32.56745298042297
Testing loss:   85.83025908813477
Testing MSE:    85.83025908813477
Testing MAE:    7.463605538940429

Epoch  1
Training loss:  45.19423362216949
Training MSE:   45.19423362216949
Training MAE:   4.99440892906189
Testing loss:   4.441315117645264
Testing MSE:    4.441315117645264
Testing MAE:    1.6543729461669923

Epoch  2
Training loss:  1.1783867865979671
Training MSE:   1.1783867865979671
Training MAE:   0.7453687179565429
Testing loss:   0.1525782992899418
Testing MSE:    0.1525782992899418
Testing MAE:    0.2638850173950195

Epoch  3
Training loss:  0.10148626345694065
Training MSE:   0.10148626345694065
Training MAE:   0.20712899589538575
Testing loss:   0.07183890353143216
Testing MSE:    0.07183890353143216
Testing MAE:    0.160236865234375

Epoch  4
Training loss:  0.07971674600988626
Training MSE:   0.07971674600988626
Training MAE:   0.18876558837890625
Testing loss:   0.07790676227807998
Testing MSE:    0.07790676227807998
Testing MAE:    0.18577792205810548

Epoch  5
Training loss:  0.07683298814743757
Training MSE:   0.07683298814743757
Training MAE:   0.1931582790374756
Testing loss:   0.05770641568303108
Testing MSE:    0.05770641568303108
Testing MAE:    0.15650509948730468

Epoch  6
Training loss:  0.07794661581516266
Training MSE:   0.07794661581516266
Training MAE:   0.2020761547088623
Testing loss:   0.0698728823184967
Testing MSE:    0.0698728823184967
Testing MAE:    0.1916737014770508

Epoch  7
Training loss:  0.08585102680996061
Training MSE:   0.08585102680996061
Training MAE:   0.21770917434692383
Testing loss:   0.24645805711746216
Testing MSE:    0.24645805711746216
Testing MAE:    0.4582240676879883

Epoch  8
Training loss:  0.11361408787295223
Training MSE:   0.11361408787295223
Training MAE:   0.25805649528503416
Testing loss:   0.06314332639575004
Testing MSE:    0.06314332639575004
Testing MAE:    0.19751370544433594

Epoch  9
Training loss:  0.08861131009608507
Training MSE:   0.08861131009608507
Training MAE:   0.22832308235168458
Testing loss:   0.1624732799053192
Testing MSE:    0.1624732799053192
Testing MAE:    0.3656878158569336

Training loss:  0.16174091358184814
Training MSE:   0.16174091358184814
Training MAE:   0.36589778938293455

Testing loss:  0.1624732799053192
Testing MSE:   0.1624732799053192
Testing MAE:   0.3656878158569336

Number of layers:  3
Number of units in layer [1,2,3]:  [5, 25, 20]
Activation function in layer [1,2,3]:  ['relu', 'relu', 'relu']
Loss function:  mean_squared_error
